Name,Permissions
netlink_scsitransport_socket, getattr
netlink_scsitransport_socket, getopt
netlink_scsitransport_socket, ioctl
netlink_scsitransport_socket, listen
netlink_scsitransport_socket, lock
netlink_scsitransport_socket, map
netlink_scsitransport_socket, name_bind
netlink_scsitransport_socket, read
netlink_scsitransport_socket, recv_msg
netlink_scsitransport_socket, recvfrom
netlink_scsitransport_socket, relabelfrom
netlink_scsitransport_socket, relabelto
netlink_scsitransport_socket, send_msg
netlink_scsitransport_socket, sendto
netlink_scsitransport_socket, setattr
netlink_scsitransport_socket, setopt
netlink_scsitransport_socket, shutdown
netlink_scsitransport_socket, write
netlink_selinux_socket,accept
netlink_selinux_socket, append
netlink_selinux_socket, bind
netlink_selinux_socket, connect
netlink_selinux_socket, create
netlink_selinux_socket, getattr
netlink_selinux_socket, getopt
netlink_selinux_socket, ioctl
netlink_selinux_socket, listen
netlink_selinux_socket, lock
netlink_selinux_socket, map
netlink_selinux_socket, name_bind
netlink_selinux_socket, read
netlink_selinux_socket, recv_msg
netlink_selinux_socket, recvfrom
netlink_selinux_socket, relabelfrom
netlink_selinux_socket, relabelto
netlink_selinux_socket, send_msg
netlink_selinux_socket, sendto
netlink_selinux_socket, setattr
netlink_selinux_socket, setopt
netlink_selinux_socket, shutdown
netlink_selinux_socket, write
netlink_socket,accept
netlink_socket, append
netlink_socket, bind
netlink_socket, connect
netlink_socket, create
netlink_socket, getattr
netlink_socket, getopt
netlink_socket, ioctl
netlink_socket, listen
netlink_socket, lock
netlink_socket, map
netlink_socket, name_bind
netlink_socket, read
netlink_socket, recv_msg
netlink_socket, recvfrom
netlink_socket, relabelfrom
netlink_socket, relabelto
netlink_socket, send_msg
netlink_socket, sendto
netlink_socket, setattr
netlink_socket, setopt
netlink_socket, shutdown
netlink_socket, write
netlink_tcpdiag_socket,accept
netlink_tcpdiag_socket, append
netlink_tcpdiag_socket, bind
netlink_tcpdiag_socket, connect
netlink_tcpdiag_socket, create
netlink_tcpdiag_socket, getattr
netlink_tcpdiag_socket, getopt
netlink_tcpdiag_socket, ioctl
netlink_tcpdiag_socket, listen
netlink_tcpdiag_socket, lock
netlink_tcpdiag_socket, map
netlink_tcpdiag_socket, name_bind
netlink_tcpdiag_socket, nlmsg_read
netlink_tcpdiag_socket, nlmsg_write
netlink_tcpdiag_socket, read
netlink_tcpdiag_socket, recv_msg
netlink_tcpdiag_socket, recvfrom
netlink_tcpdiag_socket, relabelfrom
netlink_tcpdiag_socket, relabelto
netlink_tcpdiag_socket, send_msg
netlink_tcpdiag_socket, sendto
netlink_tcpdiag_socket, setattr
netlink_tcpdiag_socket, setopt
netlink_tcpdiag_socket, shutdown
netlink_tcpdiag_socket, write
netlink_xfrm_socket,accept
netlink_xfrm_socket, append
netlink_xfrm_socket, bind
netlink_xfrm_socket, connect
netlink_xfrm_socket, create
netlink_xfrm_socket, getattr
netlink_xfrm_socket, getopt
netlink_xfrm_socket, ioctl
netlink_xfrm_socket, listen
netlink_xfrm_socket, lock
netlink_xfrm_socket, map
netlink_xfrm_socket, name_bind
netlink_xfrm_socket, nlmsg_read
netlink_xfrm_socket, nlmsg_write
netlink_xfrm_socket, read
netlink_xfrm_socket, recv_msg
netlink_xfrm_socket, recvfrom
netlink_xfrm_socket, relabelfrom
netlink_xfrm_socket, relabelto
netlink_xfrm_socket, send_msg
netlink_xfrm_socket, sendto
netlink_xfrm_socket, setattr
netlink_xfrm_socket, setopt
netlink_xfrm_socket, shutdown
netlink_xfrm_socket, write
netrom_socket,accept
netrom_socket, append
netrom_socket, bind
netrom_socket, connect
netrom_socket, create
netrom_socket, getattr
netrom_socket, getopt
netrom_socket, ioctl
netrom_socket, listen
netrom_socket, lock
netrom_socket, map
netrom_socket, name_bind
netrom_socket, read
netrom_socket, recv_msg
netrom_socket, recvfrom
netrom_socket, relabelfrom
netrom_socket, relabelto
netrom_socket, send_msg
netrom_socket, sendto
netrom_socket, setattr
netrom_socket, setopt
netrom_socket, shutdown
netrom_socket, write
nfc_socket,accept
nfc_socket, append
nfc_socket, bind
nfc_socket, connect
nfc_socket, create
nfc_socket, getattr
nfc_socket, getopt
nfc_socket, ioctl
nfc_socket, listen
nfc_socket, lock
nfc_socket, map
nfc_socket, name_bind
nfc_socket, read
nfc_socket, recv_msg
nfc_socket, recvfrom
nfc_socket, relabelfrom
nfc_socket, relabelto
nfc_socket, send_msg
nfc_socket, sendto
nfc_socket, setattr
nfc_socket, setopt
nfc_socket, shutdown
nfc_socket, write
node,dccp_recv
node, dccp_send
node, enforce_dest
node, rawip_recv
node, rawip_send
node, recvfrom
node, sendto
node, tcp_recv
node, tcp_send
node, udp_recv
node, udp_send
nscd,admin
nscd, getgrp
nscd, gethost
nscd, getnetgrp
nscd, getpwd
nscd, getserv
nscd, getstat
nscd, shmemgrp
nscd, shmemhost
nscd, shmemnetgrp
nscd, shmempwd
nscd, shmemserv
packet,flow_in
packet, flow_out
packet, forward_in
packet, forward_out
packet, recv
packet, relabelto
packet, send
packet_socket,accept
packet_socket, append
packet_socket, bind
packet_socket, connect
packet_socket, create
packet_socket, getattr
packet_socket, getopt
packet_socket, ioctl
packet_socket, listen
packet_socket, lock
packet_socket, map
packet_socket, name_bind
packet_socket, read
packet_socket, recv_msg
packet_socket, recvfrom
packet_socket, relabelfrom
packet_socket, relabelto
packet_socket, send_msg
packet_socket, sendto
packet_socket, setattr
packet_socket, setopt
packet_socket, shutdown
packet_socket, write
passwd,chfn
passwd, chsh
passwd, crontab
passwd, passwd
passwd, rootok
peer,recv
phonet_socket,accept
phonet_socket, append
phonet_socket, bind
phonet_socket, connect
phonet_socket, create
phonet_socket, getattr
phonet_socket, getopt
phonet_socket, ioctl
phonet_socket, listen
phonet_socket, lock
phonet_socket, map
phonet_socket, name_bind
phonet_socket, read
phonet_socket, recv_msg
phonet_socket, recvfrom
phonet_socket, relabelfrom
phonet_socket, relabelto
phonet_socket, send_msg
phonet_socket, sendto
phonet_socket, setattr
phonet_socket, setopt
phonet_socket, shutdown
phonet_socket, write
pppox_socket,accept
pppox_socket, append
pppox_socket, bind
pppox_socket, connect
pppox_socket, create
pppox_socket, getattr
pppox_socket, getopt
pppox_socket, ioctl
pppox_socket, listen
pppox_socket, lock
pppox_socket, map
pppox_socket, name_bind
pppox_socket, read
pppox_socket, recv_msg
pppox_socket, recvfrom
pppox_socket, relabelfrom
pppox_socket, relabelto
pppox_socket, send_msg
pppox_socket, sendto
pppox_socket, setattr
pppox_socket, setopt
pppox_socket, shutdown
pppox_socket, write
process,dyntransition
process, execheap
process, execmem
process, execstack
process, fork
process, getattr
process, getcap
process, getpgid
process, getrlimit
process, getsched
process, getsession
process, noatsecure
process, ptrace
process, rlimitinh
process, setcap
process, setcurrent
process, setexec
process, setfscreate
process, setkeycreate
process, setpgid
process, setrlimit
process, setsched
process, setsockcreate
process, share
process, sigchld
process, siginh
process, sigkill
process, signal
process, signull
process, sigstop
process, transition
process2,nnp_transition
process2, nosuid_transition
proxy,read
qipcrtr_socket,accept
qipcrtr_socket, append
qipcrtr_socket, bind
qipcrtr_socket, connect
qipcrtr_socket, create
qipcrtr_socket, getattr
qipcrtr_socket, getopt
qipcrtr_socket, ioctl
qipcrtr_socket, listen
qipcrtr_socket, lock
qipcrtr_socket, map
qipcrtr_socket, name_bind
qipcrtr_socket, read
qipcrtr_socket, recv_msg
qipcrtr_socket, recvfrom
qipcrtr_socket, relabelfrom
qipcrtr_socket, relabelto
qipcrtr_socket, send_msg
qipcrtr_socket, sendto
qipcrtr_socket, setattr
qipcrtr_socket, setopt
qipcrtr_socket, shutdown
qipcrtr_socket, write
rawip_socket,accept
rawip_socket, append
rawip_socket, bind
rawip_socket, connect
rawip_socket, create
rawip_socket, getattr
rawip_socket, getopt
rawip_socket, ioctl
rawip_socket, listen
rawip_socket, lock
rawip_socket, map
rawip_socket, name_bind
rawip_socket, node_bind
rawip_socket, read
rawip_socket, recv_msg
rawip_socket, recvfrom
rawip_socket, relabelfrom
rawip_socket, relabelto
rawip_socket, send_msg
rawip_socket, sendto
rawip_socket, setattr
rawip_socket, setopt
rawip_socket, shutdown
rawip_socket, write
rds_socket,accept
rds_socket, append
rds_socket, bind
rds_socket, connect
rds_socket, create
rds_socket, getattr
rds_socket, getopt
rds_socket, ioctl
rds_socket, listen
rds_socket, lock
rds_socket, map
rds_socket, name_bind
rds_socket, read
rds_socket, recv_msg
rds_socket, recvfrom
rds_socket, relabelfrom
rds_socket, relabelto
rds_socket, send_msg
rds_socket, sendto
rds_socket, setattr
rds_socket, setopt
rds_socket, shutdown
rds_socket, write
rose_socket,accept
rose_socket, append
rose_socket, bind
rose_socket, connect
rose_socket, create
rose_socket, getattr
rose_socket, getopt
rose_socket, ioctl
rose_socket, listen
rose_socket, lock
rose_socket, map
rose_socket, name_bind
rose_socket, read
rose_socket, recv_msg
rose_socket, recvfrom
rose_socket, relabelfrom
rose_socket, relabelto
rose_socket, send_msg
rose_socket, sendto
rose_socket, setattr
rose_socket, setopt
rose_socket, shutdown
rose_socket, write
rxrpc_socket,accept
rxrpc_socket, append
rxrpc_socket, bind
rxrpc_socket, connect
rxrpc_socket, create
rxrpc_socket, getattr
rxrpc_socket, getopt
rxrpc_socket, ioctl
rxrpc_socket, listen
rxrpc_socket, lock
rxrpc_socket, map
rxrpc_socket, name_bind
rxrpc_socket, read
rxrpc_socket, recv_msg
rxrpc_socket, recvfrom
rxrpc_socket, relabelfrom
rxrpc_socket, relabelto
rxrpc_socket, send_msg
rxrpc_socket, sendto
rxrpc_socket, setattr
rxrpc_socket, setopt
rxrpc_socket, shutdown
rxrpc_socket, write
sctp_socket,accept
sctp_socket, append
sctp_socket, association
sctp_socket, bind
sctp_socket, connect
sctp_socket, create
sctp_socket, getattr
sctp_socket, getopt
sctp_socket, ioctl
sctp_socket, listen
sctp_socket, lock
sctp_socket, map
sctp_socket, name_bind
sctp_socket, name_connect
sctp_socket, node_bind
sctp_socket, read
sctp_socket, recv_msg
sctp_socket, recvfrom
sctp_socket, relabelfrom
sctp_socket, relabelto
sctp_socket, send_msg
sctp_socket, sendto
sctp_socket, setattr
sctp_socket, setopt
sctp_socket, shutdown
sctp_socket, write
security,check_context
security, compute_av
security, compute_create
security, compute_member
security, compute_relabel
security, compute_user
security, load_policy
security, read_policy
security, setbool
security, setcheckreqprot
security, setenforce
security, setsecparam
security, validate_trans
sem,associate
sem, create
sem, destroy
sem, getattr
sem, read
sem, setattr
sem, unix_read
sem, unix_write
sem, write
service,disable
service, enable
service, reload
service, start
service, status
service, stop
shm,associate
shm, create
shm, destroy
shm, getattr
shm, lock
shm, read
shm, setattr
shm, unix_read
shm, unix_write
shm, write
smc_socket,accept
smc_socket, append
smc_socket, bind
smc_socket, connect
smc_socket, create
smc_socket, getattr
smc_socket, getopt
smc_socket, ioctl
smc_socket, listen
smc_socket, lock
smc_socket, map
smc_socket, name_bind
smc_socket, read
smc_socket, recv_msg
smc_socket, recvfrom
smc_socket, relabelfrom
smc_socket, relabelto
smc_socket, send_msg
smc_socket, sendto
smc_socket, setattr
smc_socket, setopt
smc_socket, shutdown
smc_socket, write
sock_file,append
sock_file, audit_access
sock_file, create
sock_file, execmod
sock_file, execute
sock_file, getattr
sock_file, ioctl
sock_file, link
sock_file, lock
sock_file, map
sock_file, mounton
sock_file, open
sock_file, quotaon
sock_file, read
sock_file, relabelfrom
sock_file, relabelto
sock_file, rename
sock_file, setattr
sock_file, swapon
sock_file, unlink
sock_file, write
socket,accept
socket, append
socket, bind
socket, connect
socket, create
socket, getattr
socket, getopt
socket, ioctl
socket, listen
socket, lock
socket, map
socket, name_bind
socket, read
socket, recv_msg
socket, recvfrom
socket, relabelfrom
socket, relabelto
socket, send_msg
socket, sendto
socket, setattr
socket, setopt
socket, shutdown
socket, write
system,disable
system, enable
system, halt
system, ipc_info
system, module_load
system, module_request
system, reboot
system, reload
system, start
system, status
system, stop
system, syslog_console
system, syslog_mod
system, syslog_read
system, undefined
tcp_socket,accept
tcp_socket, acceptfrom
tcp_socket, append
tcp_socket, bind
tcp_socket, connect
tcp_socket, connectto
tcp_socket, create
tcp_socket, getattr
tcp_socket, getopt
tcp_socket, ioctl
tcp_socket, listen
tcp_socket, lock
tcp_socket, map
tcp_socket, name_bind
tcp_socket, name_connect
tcp_socket, newconn
tcp_socket, node_bind
tcp_socket, read
tcp_socket, recv_msg
tcp_socket, recvfrom
tcp_socket, relabelfrom
tcp_socket, relabelto
tcp_socket, send_msg
tcp_socket, sendto
tcp_socket, setattr
tcp_socket, setopt
tcp_socket, shutdown
tcp_socket, write
tipc_socket,accept
tipc_socket, append
tipc_socket, bind
tipc_socket, connect
tipc_socket, create
tipc_socket, getattr
tipc_socket, getopt
tipc_socket, ioctl
tipc_socket, listen
tipc_socket, lock
tipc_socket, map
tipc_socket, name_bind
tipc_socket, read
tipc_socket, recv_msg
tipc_socket, recvfrom
tipc_socket, relabelfrom
tipc_socket, relabelto
tipc_socket, send_msg
tipc_socket, sendto
tipc_socket, setattr
tipc_socket, setopt
tipc_socket, shutdown
tipc_socket, write
tun_socket,accept
tun_socket, append
tun_socket, attach_queue
tun_socket, bind
tun_socket, connect
tun_socket, create
tun_socket, getattr
tun_socket, getopt
tun_socket, ioctl
tun_socket, listen
tun_socket, lock
tun_socket, map
tun_socket, name_bind
tun_socket, read
tun_socket, recv_msg
tun_socket, recvfrom
tun_socket, relabelfrom
tun_socket, relabelto
tun_socket, send_msg
tun_socket, sendto
tun_socket, setattr
tun_socket, setopt
tun_socket, shutdown
tun_socket, write
udp_socket,accept
udp_socket, append
udp_socket, bind
udp_socket, connect
udp_socket, create
udp_socket, getattr
udp_socket, getopt
udp_socket, ioctl
udp_socket, listen
udp_socket, lock
udp_socket, map
udp_socket, name_bind
udp_socket, node_bind
udp_socket, read
udp_socket, recv_msg
udp_socket, recvfrom
udp_socket, relabelfrom
udp_socket, relabelto
udp_socket, send_msg
udp_socket, sendto
udp_socket, setattr
udp_socket, setopt
udp_socket, shutdown
udp_socket, write
unix_dgram_socket,accept
unix_dgram_socket, append
unix_dgram_socket, bind
unix_dgram_socket, connect
unix_dgram_socket, create
unix_dgram_socket, getattr
unix_dgram_socket, getopt
unix_dgram_socket, ioctl
unix_dgram_socket, listen
unix_dgram_socket, lock
unix_dgram_socket, map
unix_dgram_socket, name_bind
unix_dgram_socket, read
unix_dgram_socket, recv_msg
unix_dgram_socket, recvfrom
unix_dgram_socket, relabelfrom
unix_dgram_socket, relabelto
unix_dgram_socket, send_msg
unix_dgram_socket, sendto
unix_dgram_socket, setattr
unix_dgram_socket, setopt
unix_dgram_socket, shutdown
unix_dgram_socket, write
unix_stream_socket,accept
unix_stream_socket, acceptfrom
unix_stream_socket, append
unix_stream_socket, bind
unix_stream_socket, connect
unix_stream_socket, connectto
unix_stream_socket, create
unix_stream_socket, getattr
unix_stream_socket, getopt
unix_stream_socket, ioctl
unix_stream_socket, listen
unix_stream_socket, lock
unix_stream_socket, map
unix_stream_socket, name_bind
unix_stream_socket, newconn
unix_stream_socket, read
unix_stream_socket, recv_msg
unix_stream_socket, recvfrom
unix_stream_socket, relabelfrom
unix_stream_socket, relabelto
unix_stream_socket, send_msg
unix_stream_socket, sendto
unix_stream_socket, setattr
unix_stream_socket, setopt
unix_stream_socket, shutdown
unix_stream_socket, write
vsock_socket,accept
vsock_socket, append
vsock_socket, bind
vsock_socket, connect
vsock_socket, create
vsock_socket, getattr
vsock_socket, getopt
vsock_socket, ioctl
vsock_socket, listen
vsock_socket, lock
vsock_socket, map
vsock_socket, name_bind
vsock_socket, read
vsock_socket, recv_msg
vsock_socket, recvfrom
vsock_socket, relabelfrom
vsock_socket, relabelto
vsock_socket, send_msg
vsock_socket, sendto
vsock_socket, setattr
vsock_socket, setopt
vsock_socket, shutdown
vsock_socket, write
x25_socket,accept
x25_socket, append
x25_socket, bind
x25_socket, connect
x25_socket, create
x25_socket, getattr
x25_socket, getopt
x25_socket, ioctl
x25_socket, listen
x25_socket, lock
x25_socket, map
x25_socket, name_bind
x25_socket, read
x25_socket, recv_msg
x25_socket, recvfrom
x25_socket, relabelfrom
x25_socket, relabelto
x25_socket, send_msg
x25_socket, sendto
x25_socket, setattr
x25_socket, setopt
x25_socket, shutdown
x25_socket, write
x_application_data,copy
x_application_data, paste
x_application_data, paste_after_confirm
x_client,destroy
x_client, getattr
x_client, manage
x_client, setattr
x_colormap,add_color
x_colormap, create
x_colormap, destroy
x_colormap, getattr
x_colormap, install
x_colormap, read
x_colormap, remove_color
x_colormap, uninstall
x_colormap, use
x_colormap, write
x_cursor,create
x_cursor, destroy
x_cursor, getattr
x_cursor, read
x_cursor, setattr
x_cursor, use
x_cursor, write
x_device,add
x_device, bell
x_device, create
x_device, destroy
x_device, force_cursor
x_device, freeze
x_device, get_property
x_device, getattr
x_device, getfocus
x_device, grab
x_device, list_property
x_device, manage
x_device, read
x_device, remove
x_device, set_property
x_device, setattr
x_device, setfocus
x_device, use
x_device, write
x_drawable,add_child
x_drawable, blend
x_drawable, create
x_drawable, destroy
x_drawable, get_property
x_drawable, getattr
x_drawable, hide
x_drawable, list_child
x_drawable, list_property
x_drawable, manage
x_drawable, override
x_drawable, read
x_drawable, receive
x_drawable, remove_child
x_drawable, send
x_drawable, set_property
x_drawable, setattr
x_drawable, show
x_drawable, write
x_event,receive
x_event, send
x_extension,query
x_extension, use
x_font,add_glyph
x_font, create
x_font, destroy
x_font, getattr
x_font, remove_glyph
x_font, use
x_gc,create
x_gc, destroy
x_gc, getattr
x_gc, setattr
x_gc, use
x_keyboard,add
x_keyboard, bell
x_keyboard, create
x_keyboard, destroy
x_keyboard, force_cursor
x_keyboard, freeze
x_keyboard, get_property
x_keyboard, getattr
x_keyboard, getfocus
x_keyboard, grab
x_keyboard, list_property
x_keyboard, manage
x_keyboard, read
x_keyboard, remove
x_keyboard, set_property
x_keyboard, setattr
x_keyboard, setfocus
x_keyboard, use
x_keyboard, write
x_pointer,add
x_pointer, bell
x_pointer, create
x_pointer, destroy
x_pointer, force_cursor
x_pointer, freeze
x_pointer, get_property
x_pointer, getattr
x_pointer, getfocus
x_pointer, grab
x_pointer, list_property
x_pointer, manage
x_pointer, read
x_pointer, remove
x_pointer, set_property
x_pointer, setattr
x_pointer, setfocus
x_pointer, use
x_pointer, write
x_property,append
x_property, create
x_property, destroy
x_property, getattr
x_property, read
x_property, setattr
x_property, write
x_resource,read
x_resource, write
x_screen,getattr
x_screen, hide_cursor
x_screen, saver_getattr
x_screen, saver_hide
x_screen, saver_setattr
x_screen, saver_show
x_screen, setattr
x_screen, show_cursor
x_selection,getattr
x_selection, read
x_selection, setattr
x_selection, write
x_server,debug
x_server, getattr
x_server, grab
x_server, manage
x_server, record
x_server, setattr
x_synthetic_event,receive
x_synthetic_event, send
xdp_socket,accept
xdp_socket, append
xdp_socket, bind
xdp_socket, connect
xdp_socket, create
xdp_socket, getattr
xdp_socket, getopt
xdp_socket, ioctl
xdp_socket, listen
xdp_socket, lock
xdp_socket, map
xdp_socket, name_bind
xdp_socket, read
xdp_socket, recv_msg
xdp_socket, recvfrom
xdp_socket, relabelfrom
xdp_socket, relabelto
xdp_socket, send_msg
xdp_socket, sendto
xdp_socket, setattr
xdp_socket, setopt
xdp_socket, shutdown
xdp_socket, write
